date,1101_Turnover,1101_Volume,1101_close,1101_eps,1101_high,1101_low,1101_open,1101_ups_and_downs,1101_ups_percent,2327_Turnover,2327_Volume,2327_close,2327_eps,2327_high,2327_low,2327_open,2327_ups_and_downs,2327_ups_percent,2352_Turnover,2352_Volume,2352_close,2352_eps,2352_high,2352_low,2352_open,2352_ups_and_downs,2352_ups_percent,2385_Turnover,2385_Volume,2385_close,2385_eps,2385_high,2385_low,2385_open,2385_ups_and_downs,2385_ups_percent,2449_Turnover,2449_Volume,2449_close,2449_eps,2449_high,2449_low,2449_open,2449_ups_and_downs,2449_ups_percent,2915_Turnover,2915_Volume,2915_close,2915_eps,2915_high,2915_low,2915_open,2915_ups_and_downs,2915_ups_percent,3005_Turnover,3005_Volume,3005_close,3005_eps,3005_high,3005_low,3005_open,3005_ups_and_downs,3005_ups_percent,3532_Turnover,3532_Volume,3532_close,3532_eps,3532_high,3532_low,3532_open,3532_ups_and_downs,3532_ups_percent,6176_Turnover,6176_Volume,6176_close,6176_eps,6176_high,6176_low,6176_open,6176_ups_and_downs,6176_ups_percent,9945_Turnover,9945_Volume,9945_close,9945_eps,9945_high,9945_low,9945_open,9945_ups_and_downs,9945_ups_percent,0056_close_y
6854,401692.0,10715.0,37.5,27.99,37.85,37.1,37.5,-0.65,-1.7,12508.0,209.0,59.4,8.25,60.6,59.4,60.5,-1.6,-2.62,371546.0,25990.0,14.5,13.3,14.55,14.05,14.3,-0.15,-1.02,116237.0,1558.0,74.0,13.86,76.2,73.6,75.2,-2.3,-3.01,255538.0,9638.0,26.3,11.0,26.9,26.3,26.9,-0.95,-3.49,919190.0,17801.0,52.5,6.53,53.5,49.2,49.25,2.0,3.96,140680.0,3700.0,38.0,14.34,38.8,37.6,38.8,-1.0,-2.56,55206.0,1467.0,38.4,45.71,39.45,35.5,36.8,0.85,2.26,712707.0,12649.0,56.9,7.68,57.4,55.3,55.9,-0.6,-1.04,304874.0,8576.0,35.6,6.41,36.05,34.6,34.8,0.4,1.14,264.5228458498027
6857,245290.0,6578.0,37.05,27.65,37.75,36.85,37.4,-0.45,-1.2,11393.0,191.0,59.7,8.29,60.1,59.3,60.1,0.3,0.51,211525.0,14710.0,14.4,13.21,14.6,14.2,14.55,-0.1,-0.69,63020.0,858.0,73.3,13.73,74.5,73.0,73.7,-0.7,-0.95,166465.0,6411.0,25.9,10.84,26.3,25.5,26.1,-0.4,-1.52,443734.0,8577.0,51.8,6.44,52.5,51.0,51.5,-0.7,-1.33,151333.0,4077.0,37.5,14.15,37.8,36.5,37.7,-0.5,-1.32,30887.0,810.0,38.2,45.48,39.4,37.05,38.35,-0.2,-0.52,427575.0,7604.0,56.5,7.62,57.5,55.6,57.3,-0.4,-0.7,128768.0,3609.0,35.95,6.48,35.95,35.3,35.6,0.35,0.98,260.91573122529684
6858,191670.0,5197.0,36.7,21.46,37.4,36.7,37.1,-0.35,-0.94,19652.0,331.0,59.6,9.14,60.0,59.2,59.7,-0.1,-0.17,163892.0,11496.0,14.25,9.38,14.45,14.1,14.4,-0.15,-1.04,146783.0,2033.0,72.0,13.87,73.3,71.0,73.3,-1.3,-1.77,163210.0,6182.0,26.55,11.11,26.65,25.9,25.9,0.65,2.51,499276.0,9658.0,51.1,6.81,52.8,50.9,52.0,-0.7,-1.35,177671.0,4649.0,38.4,14.49,38.8,37.2,37.35,0.9,2.4,17267.0,461.0,37.35,44.46,37.9,37.2,37.45,-0.85,-2.23,632458.0,11029.0,56.6,7.64,58.3,55.9,56.5,0.1,0.18,233687.0,6519.0,35.7,7.69,36.3,35.45,36.0,-0.25,-0.7,261.8753096179187
6859,231020.0,6265.0,36.55,21.37,37.25,36.55,37.2,-0.15,-0.41,34558.0,585.0,58.7,9.0,59.8,58.7,59.6,-0.9,-1.51,329014.0,22588.0,14.55,9.57,14.75,14.35,14.45,0.3,2.11,120513.0,1686.0,71.3,13.74,72.6,71.1,71.8,-0.7,-0.97,118338.0,4440.0,26.65,11.15,26.8,26.55,26.8,0.1,0.38,373036.0,7277.0,50.8,6.77,51.8,50.8,51.3,-0.3,-0.59,151731.0,3898.0,38.6,14.57,39.45,38.4,38.6,0.2,0.52,70388.0,1788.0,40.2,47.86,40.9,37.5,38.0,2.85,7.63,542083.0,9491.0,57.0,7.69,58.2,56.1,57.8,0.4,0.71,218273.0,6046.0,36.1,7.78,36.3,35.9,36.0,0.4,1.12,258.7628458498027
6860,336770.0,9308.0,,21.17,36.55,35.95,36.55,-0.35,-0.96,17165.0,293.0,58.6,,59.4,,59.1,-0.1,-0.17,,16360.0,14.6,9.61,14.85,14.6,14.65,0.05,0.34,62806.0,886.0,70.7,13.62,71.2,,71.1,-0.6,-0.84,123487.0,4638.0,26.6,11.13,26.8,26.4,26.65,-0.05,-0.19,263332.0,5207.0,50.9,6.79,51.2,49.8,50.8,0.1,0.2,95630.0,2509.0,37.9,14.3,38.9,37.85,38.9,-0.7,-1.81,43610.0,,40.5,48.21,41.1,39.2,40.0,0.3,0.75,258287.0,4562.0,56.3,7.6,,56.2,57.2,-0.7,-1.23,127230.0,3559.0,35.65,7.68,36.15,35.6,36.15,-0.45,-1.25,263.5586297760214
6861,244550.0,6818.0,35.85,20.96,36.15,35.6,36.1,-0.35,-0.97,20315.0,345.0,58.7,9.0,59.3,58.5,58.6,0.1,0.17,285633.0,19361.0,14.9,9.8,15.0,14.45,14.65,0.3,2.05,116774.0,1618.0,71.7,13.82,72.8,71.0,71.0,1.0,1.41,78253.0,2942.0,26.7,11.17,26.7,26.45,26.5,0.1,0.38,567516.0,10855.0,53.0,7.07,53.1,50.3,51.0,2.1,4.13,134873.0,3582.0,37.25,14.06,38.25,37.2,37.9,-0.65,-1.72,33656.0,836.0,40.1,47.74,41.2,39.5,41.0,-0.4,-0.99,328951.0,5781.0,57.4,7.75,57.4,56.3,56.6,1.1,1.95,236877.0,6543.0,36.6,7.89,36.6,35.55,35.55,0.95,2.66,265.73048748353136
6864,260750.0,7153.0,36.8,21.52,36.8,35.8,36.0,0.95,2.65,34527.0,593.0,58.6,8.99,58.8,57.8,58.8,-0.1,-0.17,289801.0,19114.0,15.2,10.0,15.3,14.95,15.0,0.3,2.01,,1421.0,71.8,13.83,71.8,70.8,71.1,0.1,0.14,143201.0,5331.0,26.85,11.23,27.0,26.7,26.8,0.15,0.56,481584.0,9043.0,53.1,7.08,53.8,52.6,53.4,0.1,,112637.0,3046.0,36.9,13.92,37.3,,36.9,-0.35,-0.94,58279.0,1407.0,41.0,48.81,42.7,40.55,41.0,0.9,2.24,591620.0,10062.0,59.3,8.0,59.3,57.6,58.2,1.9,3.31,171507.0,4690.0,36.65,7.9,,36.35,36.45,0.05,0.14,271.8082213438739
6865,218271.0,5901.0,37.1,21.7,37.2,36.6,36.7,0.3,0.82,29535.0,499.0,59.1,9.06,59.4,58.7,,0.5,0.85,232952.0,15265.0,15.25,10.03,,,15.3,0.05,0.33,78912.0,,72.8,14.03,74.0,71.8,71.8,1.0,,156658.0,5839.0,26.8,11.21,26.95,26.75,26.75,-0.05,-0.19,954812.0,17438.0,54.0,7.2,56.1,53.5,53.5,0.9,1.69,570469.0,14454.0,40.55,15.3,40.55,37.2,37.25,3.65,9.89,79104.0,1878.0,42.45,50.54,42.8,,42.0,1.45,3.54,379534.0,6436.0,58.7,7.92,59.6,58.5,59.4,-0.6,-1.01,514508.0,13788.0,37.5,8.08,,,36.7,0.85,2.32,272.0527009222665
6866,153827.0,4160.0,37.15,21.73,37.15,36.75,37.15,0.05,0.13,27183.0,456.0,59.5,9.13,60.4,59.2,59.2,0.4,0.68,198970.0,13067.0,15.15,9.97,15.4,15.1,15.3,-0.1,-0.66,86237.0,1193.0,72.2,13.91,73.5,71.3,73.0,-0.6,-0.82,162153.0,5996.0,27.0,11.3,27.25,26.85,26.9,0.2,0.75,358143.0,6614.0,54.5,7.27,54.6,53.6,54.4,0.5,0.93,423177.0,10447.0,39.5,14.91,41.65,39.5,40.75,-1.05,-2.59,216698.0,4805.0,46.65,55.54,46.65,43.1,43.5,4.2,9.89,224400.0,3818.0,58.9,7.95,59.2,58.4,59.0,0.2,0.34,246820.0,6640.0,37.15,8.01,37.55,37.0,37.5,-0.35,-0.93,271.3195783926223
6867,115472.0,3142.0,36.75,21.49,37.05,36.55,37.0,-0.4,-1.08,10829.0,182.0,59.5,9.13,59.8,59.3,59.5,0.0,0.0,208843.0,13921.0,15.0,9.87,15.2,14.85,15.15,-0.15,-0.99,47172.0,646.0,73.1,14.08,73.4,72.6,72.6,0.9,1.25,96558.0,3563.0,27.15,11.36,27.25,26.9,27.05,0.15,0.56,1144176.0,20356.0,56.8,7.57,57.8,54.0,54.9,2.3,4.22,132266.0,3371.0,38.55,14.55,40.0,38.55,39.5,-0.95,-2.41,357209.0,7332.0,48.3,57.5,51.3,45.6,46.5,1.65,3.54,530462.0,9272.0,56.5,7.62,58.5,56.3,58.5,-2.4,-4.07,496437.0,13195.0,37.9,8.17,38.25,36.65,37.25,0.75,2.02,272.7867720685116
6868,76303.0,2083.0,36.75,21.49,36.75,36.5,36.5,0.0,0.0,6466.0,109.0,59.3,9.1,59.9,59.2,59.4,-0.2,-0.34,161313.0,10685.0,15.05,9.9,15.25,14.95,15.05,0.05,0.33,48281.0,664.0,72.7,14.01,73.2,72.1,73.0,-0.4,-0.55,76904.0,2840.0,27.05,11.32,27.3,27.0,27.15,-0.1,-0.37,1191626.0,20466.0,58.1,7.75,59.3,56.9,57.0,1.3,2.29,161723.0,4242.0,37.6,14.19,38.95,37.6,38.4,-0.95,-2.46,226039.0,4485.0,50.7,60.36,51.4,49.3,49.9,2.4,4.97,396956.0,6890.0,57.5,7.76,58.1,57.0,57.0,1.0,1.77,376109.0,9837.0,38.05,8.2,38.6,37.95,38.0,0.15,0.4,274.257760210804
6871,90356.0,2445.0,37.0,21.64,37.1,36.55,36.75,0.25,0.68,16091.0,270.0,59.5,9.13,59.8,59.1,59.3,0.2,0.34,215127.0,14133.0,15.2,10.0,15.35,15.0,15.05,0.15,1.0,38242.0,525.0,72.7,14.01,73.3,72.3,72.7,0.0,0.0,108974.0,4047.0,26.9,11.26,27.05,26.85,26.9,-0.15,-0.55,795205.0,13625.0,58.3,7.77,59.4,57.4,58.5,0.2,0.34,212353.0,5439.0,39.0,14.72,39.8,37.85,38.0,1.4,3.72,124136.0,2472.0,49.1,58.45,51.7,48.45,50.2,-1.6,-3.16,308557.0,5320.0,57.6,7.77,58.5,57.6,58.0,0.1,0.17,297094.0,7776.0,38.0,8.19,38.6,37.9,38.2,-0.05,-0.13,273.2766798418976
6872,126633.0,3453.0,36.6,21.4,37.0,36.5,37.0,-0.4,-1.08,14088.0,236.0,59.5,9.13,59.9,59.4,59.5,0.0,0.0,108163.0,7107.0,15.15,9.97,15.35,15.15,15.15,-0.05,-0.33,51709.0,712.0,72.4,13.95,73.1,72.2,72.8,-0.3,-0.41,137300.0,5171.0,26.5,11.09,26.85,26.45,26.8,-0.4,-1.49,407813.0,7085.0,57.3,7.64,58.3,57.2,58.3,-1.0,-1.72,134085.0,3425.0,39.0,14.72,39.85,38.8,39.8,0.0,0.0,56024.0,1133.0,49.2,58.57,50.7,48.5,49.3,0.1,0.2,229171.0,3950.0,58.1,7.84,58.3,57.7,58.0,0.5,0.87,184580.0,4901.0,37.7,8.13,38.1,37.5,38.0,-0.3,-0.79,273.5217918313574
6873,396705.0,10772.0,36.85,21.55,37.05,36.55,36.9,0.25,0.68,23574.0,398.0,59.5,9.13,59.6,58.7,59.6,0.0,0.0,286730.0,18566.0,15.4,10.13,15.6,15.2,15.2,0.25,1.65,148159.0,1998.0,75.1,14.47,75.1,72.3,72.8,2.7,,151220.0,5728.0,26.35,,,26.3,26.3,-0.15,-0.57,600264.0,10374.0,58.5,7.8,,56.9,57.5,1.2,2.09,317270.0,7945.0,40.45,15.26,40.45,39.05,39.05,1.45,3.72,141331.0,2767.0,,61.43,52.1,49.5,49.8,2.4,4.88,304300.0,5190.0,58.2,7.85,59.2,58.0,58.4,0.1,0.17,350981.0,9221.0,38.1,,38.55,37.6,37.95,0.4,1.06,274.9946772068514
6874,184874.0,4980.0,37.1,21.7,37.35,36.9,37.3,0.25,0.68,10134.0,171.0,59.4,9.11,59.7,59.2,59.6,-0.1,-0.17,124089.0,8068.0,15.35,10.1,15.5,15.3,15.4,-0.05,-0.32,88642.0,1191.0,74.3,14.32,75.1,73.7,74.7,-0.8,-1.07,128041.0,4876.0,26.15,10.94,26.45,26.15,26.3,-0.2,-0.76,466666.0,7935.0,58.4,7.79,59.4,57.9,58.5,-0.1,-0.17,209028.0,5253.0,39.15,14.77,40.75,39.15,40.45,-1.3,-3.21,107654.0,2050.0,51.8,61.67,53.9,51.1,52.4,0.2,0.39,303357.0,5290.0,57.3,7.73,58.0,57.1,58.0,-0.9,-1.55,266549.0,6968.0,38.05,8.2,38.5,38.05,38.2,-0.05,-0.13,270.3435573122533
6875,148053.0,3993.0,37.1,21.7,37.25,36.7,36.7,0.0,0.0,24764.0,422.0,58.7,9.0,59.6,58.0,59.6,-0.7,-1.18,89026.0,5838.0,15.25,10.03,15.35,15.2,15.3,-0.1,-0.65,54330.0,743.0,72.9,14.05,74.1,72.8,73.8,-1.4,-1.88,155548.0,5983.0,26.0,10.88,26.1,25.85,26.05,-0.15,-0.57,354752.0,6122.0,57.6,7.68,58.5,57.6,57.9,-0.8,-1.37,212353.0,5570.0,38.15,14.4,38.85,37.9,38.85,-1.0,-2.55,72946.0,1414.0,52.2,62.14,52.5,49.75,51.2,0.4,0.77,447991.0,8031.0,56.0,7.56,56.8,55.0,56.8,-1.3,-2.27,199839.0,5240.0,38.0,8.19,38.4,37.8,38.2,-0.05,-0.13,266.69849802371584
6878,134427.0,3645.0,36.7,21.46,37.1,36.55,37.1,-0.4,-1.08,33177.0,574.0,57.4,8.8,58.7,57.3,58.7,-1.3,-2.21,217202.0,14076.0,15.5,10.2,15.55,15.25,15.25,0.25,1.64,33297.0,455.0,73.2,14.1,73.6,72.7,72.7,0.3,0.41,120866.0,4614.0,26.2,10.96,26.4,25.9,26.0,0.2,0.77,288035.0,4994.0,57.7,7.69,58.3,57.0,57.6,0.1,0.17,147546.0,3882.0,37.8,14.26,38.45,37.5,38.05,-0.35,-0.92,44863.0,857.0,52.2,62.14,53.2,51.7,52.4,0.0,0.0,142949.0,2543.0,56.3,7.6,56.5,55.6,56.5,0.3,0.54,136625.0,3628.0,37.5,8.08,38.2,37.5,38.1,-0.5,-1.32,270.5874044795788
6879,174260.0,4706.0,36.95,21.61,37.3,36.7,37.25,0.25,0.68,58570.0,1018.0,57.5,8.82,58.4,57.1,58.3,0.1,0.17,192704.0,12616.0,15.2,10.0,15.55,15.15,15.5,-0.3,-1.94,43995.0,593.0,74.0,14.26,74.7,73.8,74.1,0.8,1.09,188951.0,7178.0,26.15,10.94,26.5,26.15,26.3,-0.05,-0.19,372782.0,6374.0,58.4,7.79,58.8,57.7,58.1,0.7,1.21,124256.0,3263.0,37.5,14.15,38.6,37.5,38.3,-0.3,-0.79,55149.0,1036.0,53.3,63.45,53.8,52.9,53.7,1.1,2.11,286694.0,4990.0,57.4,7.75,57.8,57.1,57.5,1.1,1.95,155965.0,4129.0,37.65,8.11,38.05,37.6,37.9,0.15,0.4,272.0527009222665
6880,187831.0,5071.0,37.05,21.67,37.2,36.75,37.1,0.1,0.27,92541.0,1611.0,57.6,8.83,57.8,57.1,57.2,0.1,0.17,144246.0,9516.0,15.15,9.97,15.3,15.05,15.15,-0.05,-0.33,27527.0,371.0,74.3,14.32,74.8,73.8,74.7,0.3,0.41,126763.0,4806.0,26.5,11.09,26.5,26.2,26.3,0.35,1.34,507902.0,8566.0,58.8,7.84,60.3,58.7,59.4,0.4,0.68,312535.0,7997.0,38.75,14.62,39.55,38.4,38.65,1.25,3.33,53788.0,1023.0,53.3,63.45,54.0,51.4,53.7,0.0,0.0,409658.0,7014.0,58.4,7.88,58.9,57.8,58.2,1.0,1.74,185010.0,4855.0,37.8,8.15,38.4,37.8,38.0,0.15,0.4,275.240527009223
6881,348028.0,9247.0,38.0,22.22,38.0,37.05,37.1,0.95,2.56,86407.0,1487.0,58.1,8.91,58.5,57.6,58.1,0.5,0.87,156226.0,10244.0,15.2,10.0,15.4,15.1,15.25,0.05,0.33,48907.0,653.0,74.9,14.43,75.1,74.5,74.6,0.6,0.81,148564.0,5580.0,26.7,11.17,26.8,26.4,26.6,0.2,0.75,244972.0,4184.0,58.5,7.8,59.2,58.0,59.1,-0.3,-0.51,118412.0,3039.0,38.45,14.51,39.5,38.45,39.45,-0.3,-0.77,159737.0,2827.0,57.7,68.69,58.4,53.0,53.6,4.4,8.26,236005.0,4039.0,58.1,7.84,59.0,58.0,59.0,-0.3,-0.51,139963.0,3704.0,37.8,8.15,38.1,37.65,37.9,0.0,0.0,277.7048221343877
6882,241264.0,6368.0,37.95,22.19,38.0,37.55,38.0,-0.05,-0.13,45473.0,786.0,57.6,8.83,58.6,57.5,58.5,-0.5,-0.86,81386.0,5343.0,15.25,10.03,15.3,15.15,15.3,,0.33,37702.0,502.0,75.2,14.49,75.3,74.5,75.2,0.3,0.4,140267.0,5263.0,26.8,11.21,26.8,26.5,26.55,0.1,0.37,154439.0,2641.0,58.3,7.77,58.9,,58.9,-0.2,,104123.0,2708.0,38.4,14.49,38.8,38.25,38.65,-0.05,-0.13,140373.0,2386.0,59.0,70.24,60.6,56.3,57.0,1.3,2.25,179689.0,3089.0,58.2,7.85,58.6,57.9,58.3,0.1,0.17,85759.0,2259.0,37.95,8.18,38.2,37.85,37.9,0.15,0.4,273.7670092226617
6885,221488.0,5852.0,37.9,22.16,38.3,37.6,38.0,,-0.13,,553.0,58.2,8.93,58.2,57.7,57.8,0.6,1.04,88182.0,5797.0,15.1,9.93,15.35,15.1,15.3,-0.15,,38755.0,514.0,75.6,14.57,75.6,75.2,75.5,0.4,0.53,89093.0,3360.0,26.45,11.07,26.8,26.4,26.8,-0.35,-1.31,617051.0,10963.0,55.7,7.43,58.6,54.9,58.5,-2.6,-4.46,92133.0,2402.0,38.2,14.42,38.9,38.1,38.5,-0.2,-0.52,68883.0,1158.0,59.2,70.48,60.5,58.5,59.0,0.2,0.34,254647.0,4408.0,57.2,,58.9,57.2,58.8,-1.0,-1.72,250082.0,6701.0,37.05,7.98,38.1,37.0,38.1,-0.9,-2.37,274.0123320158107
6886,178646.0,4751.0,37.85,22.13,37.9,37.45,37.9,-0.05,-0.13,21745.0,375.0,57.9,8.88,58.4,57.8,58.2,-0.3,-0.52,148327.0,9702.0,15.35,10.1,15.35,15.15,15.2,0.25,1.66,53992.0,719.0,74.7,14.39,75.6,74.5,75.6,-0.9,-1.19,61662.0,2332.0,26.5,11.09,26.55,26.35,26.35,0.05,0.19,194312.0,3457.0,56.5,7.53,56.7,55.8,56.0,0.8,1.44,201904.0,5156.0,39.0,14.72,39.75,38.2,38.55,0.8,2.09,93753.0,1623.0,57.0,67.86,59.9,56.1,59.2,-2.2,-3.72,201708.0,3517.0,57.2,7.72,57.9,56.8,57.3,0.0,0.0,111228.0,2990.0,37.4,8.06,37.4,37.05,37.2,0.35,0.94,274.50329380764197
6887,145227.0,3849.0,37.7,22.05,37.85,37.6,37.85,-0.15,-0.4,70910.0,1233.0,57.2,8.77,58.2,57.1,57.9,-0.7,-1.21,116441.0,7565.0,15.35,10.1,15.45,15.35,15.35,0.0,0.0,37721.0,504.0,74.9,14.43,75.2,74.4,74.6,0.2,0.27,157846.0,5910.0,26.55,11.11,27.0,26.5,26.8,0.05,0.19,199604.0,3561.0,56.1,7.48,57.0,55.6,56.8,-0.4,-0.71,145314.0,3743.0,38.45,14.51,39.6,38.45,39.6,-0.55,-1.41,225055.0,3702.0,62.5,74.4,62.7,57.0,57.0,5.5,9.65,97487.0,1698.0,57.4,7.75,57.8,57.2,57.8,0.2,0.35,123952.0,3339.0,37.1,8.0,37.6,37.0,37.45,-0.3,-0.8,274.50329380764197
6888,188240.0,5067.0,,21.67,37.7,36.9,37.5,-0.65,-1.72,28572.0,495.0,57.8,8.87,58.1,57.2,57.4,0.6,1.05,171368.0,11104.0,15.55,10.23,15.55,15.35,15.35,0.2,1.3,,1262.0,74.9,14.43,75.0,73.9,74.9,0.0,0.0,145284.0,5527.0,26.5,11.09,26.5,26.15,26.45,-0.05,-0.19,391226.0,7071.0,56.1,7.48,56.3,54.5,55.6,0.0,0.0,86929.0,2281.0,38.1,14.38,38.3,37.85,38.0,-0.35,-0.91,,,63.5,75.6,66.0,61.2,61.9,1.0,1.6,180355.0,,58.3,7.87,58.4,,57.4,0.9,1.57,,,37.35,8.05,37.4,,37.05,0.25,,274.74893280632443
6889,289146.0,7875.0,36.65,21.43,37.2,36.55,37.05,-0.4,-1.08,44980.0,774.0,58.2,8.93,58.4,57.7,58.1,0.4,0.69,280821.0,17914.0,15.4,10.13,15.9,15.4,15.65,-0.15,-0.96,138338.0,1867.0,74.9,14.43,74.9,73.0,74.1,0.0,0.0,99923.0,3800.0,26.3,11.0,26.4,26.2,26.35,-0.2,-0.75,227913.0,4097.0,55.7,7.43,56.1,55.2,55.9,-0.4,-0.71,74651.0,1953.0,38.35,14.47,38.4,38.05,38.2,0.25,0.66,166541.0,2545.0,64.6,76.9,66.5,63.9,63.9,1.1,1.73,154809.0,2666.0,58.2,7.85,58.6,57.8,58.5,-0.1,-0.17,169594.0,4555.0,37.45,8.07,37.45,37.0,37.35,0.1,0.27,268.882687747036
6892,195922.0,5429.0,36.0,21.05,36.6,35.9,36.6,-0.65,-1.77,12408.0,215.0,57.9,8.88,58.2,57.6,57.7,-0.3,-0.52,105799.0,6924.0,15.2,10.0,15.45,15.2,15.45,-0.2,-1.3,12868.0,174.0,73.6,14.18,74.4,73.6,74.4,-1.3,-1.74,92973.0,3561.0,26.0,10.88,26.35,26.0,26.3,-0.3,-1.14,200493.0,3659.0,54.7,7.29,55.5,54.5,55.5,-1.0,-1.8,96604.0,2550.0,37.7,14.23,38.35,37.7,38.15,-0.65,-1.69,148710.0,2318.0,62.5,74.4,66.8,61.6,64.6,-2.1,-3.25,130700.0,2273.0,57.4,7.75,57.9,57.3,57.8,-0.8,-1.37,74838.0,2013.0,37.05,7.98,37.35,37.05,37.15,-0.4,-1.07,269.6126482213443
6893,123692.0,3423.0,36.25,21.2,36.3,36.05,36.2,0.25,0.69,16218.0,280.0,58.0,8.9,58.2,57.6,57.9,0.1,0.17,92334.0,6103.0,15.15,9.97,15.25,15.05,15.25,-0.05,-0.33,23530.0,320.0,73.5,14.16,74.0,73.2,73.6,-0.1,-0.14,51074.0,1961.0,26.1,10.92,26.15,25.95,26.05,0.1,0.38,195815.0,3611.0,54.4,7.25,54.7,53.8,54.2,-0.3,-0.55,338300.0,9303.0,35.7,13.47,37.7,35.45,37.7,-2.0,-5.31,214700.0,3274.0,68.0,80.95,68.0,62.5,63.9,5.5,8.8,74851.0,1299.0,57.8,7.8,58.0,57.4,58.0,0.4,0.7,144792.0,3935.0,36.65,7.9,37.15,36.65,37.1,-0.4,-1.08,267.9108827404484
6894,148889.0,4139.0,35.9,20.99,36.4,35.85,36.4,-0.35,-0.97,12806.0,222.0,57.6,8.83,58.1,57.6,57.8,-0.4,-0.69,59365.0,3905.0,15.25,10.03,15.3,15.15,15.2,0.1,0.66,37223.0,506.0,73.3,14.12,74.0,73.2,73.5,-0.2,-0.27,73342.0,2817.0,26.0,10.88,26.15,25.95,26.1,-0.1,-0.38,263629.0,4908.0,53.5,7.13,54.6,53.4,54.4,-0.9,-1.65,262344.0,7164.0,37.0,13.96,37.4,35.45,36.0,1.3,3.64,163494.0,2428.0,66.0,78.57,68.6,66.0,68.0,-2.0,-2.94,83203.0,1443.0,57.6,7.77,58.0,57.4,57.9,-0.2,-0.35,64146.0,1746.0,36.7,7.91,36.85,36.65,36.7,0.05,0.14,267.18313570487516
6895,243859.0,6916.0,35.0,20.47,35.9,35.0,35.9,-0.9,-2.51,26062.0,450.0,57.8,8.87,58.2,57.5,57.7,0.2,0.35,197906.0,13286.0,14.75,9.7,15.25,14.6,15.2,-0.5,-3.28,66668.0,904.0,73.6,14.18,74.4,73.5,73.6,0.3,0.41,118599.0,4563.0,26.0,10.88,26.1,25.9,25.95,0.0,0.0,213048.0,3996.0,53.1,7.08,53.9,53.0,53.5,-0.4,-0.75,149453.0,3995.0,37.1,14.0,38.15,36.6,36.9,0.1,0.27,84172.0,1271.0,66.8,79.52,67.0,65.2,66.0,0.8,1.21,116186.0,2022.0,57.5,7.76,58.0,57.2,58.0,-0.1,-0.17,107125.0,2937.0,36.3,7.82,36.8,36.3,36.7,-0.4,-1.09,263.5586297760214
6896,239511.0,6936.0,34.35,20.09,34.95,34.35,34.9,-0.65,-1.86,55924.0,986.0,56.4,8.65,57.6,56.4,57.6,-1.4,-2.42,221653.0,14829.0,14.85,9.77,15.1,14.75,14.8,0.1,0.68,47894.0,658.0,72.4,13.95,73.6,72.4,73.2,-1.2,-1.63,70202.0,2715.0,25.85,10.82,26.0,25.75,25.95,-0.15,-0.58,227945.0,4283.0,53.2,7.09,54.0,52.5,53.1,0.1,0.19,87867.0,2364.0,36.95,13.94,37.6,36.9,36.9,-0.15,-0.4,95202.0,1416.0,66.5,79.17,68.6,66.1,66.8,-0.3,-0.45,139758.0,2441.0,57.0,7.69,57.8,56.7,57.5,-0.5,-0.87,72800.0,2005.0,36.15,7.79,36.5,36.15,36.3,-0.15,-0.41,264.7641633728594
6899,160373.0,4686.0,34.25,20.03,34.85,34.0,34.4,-0.1,-0.29,71577.0,1235.0,57.9,8.88,58.1,57.6,57.7,1.5,2.66,52450.0,3513.0,14.95,9.84,15.0,14.85,14.9,0.1,0.67,6554.0,90.0,72.8,14.03,73.0,72.6,72.9,0.4,0.55,39207.0,1525.0,25.7,10.75,25.95,25.6,25.8,-0.15,-0.58,101984.0,1912.0,53.5,7.13,53.7,53.0,53.5,0.3,0.56,86891.0,2314.0,37.6,14.19,38.0,36.9,37.1,0.65,1.76,139204.0,2106.0,64.7,77.02,68.6,64.4,68.5,-1.8,-2.71,150403.0,2640.0,56.8,7.67,57.6,56.5,57.0,-0.2,-0.35,47962.0,1324.0,36.2,7.8,36.35,36.15,36.15,0.05,0.14,263.79952569169996
6900,100535.0,2949.0,34.1,19.94,34.3,34.05,34.3,-0.15,-0.44,13237.0,230.0,57.4,8.8,57.9,57.3,57.9,-0.5,-0.86,39727.0,2654.0,14.95,9.84,15.05,14.9,14.95,0.0,0.0,11805.0,162.0,73.2,14.1,73.4,72.1,72.8,0.4,0.55,77088.0,3026.0,25.4,10.63,25.8,25.25,25.7,-0.3,-1.17,155632.0,2944.0,52.7,7.03,53.4,52.6,53.4,-0.8,-1.5,108327.0,2853.0,37.9,14.3,38.45,37.2,37.3,0.3,0.8,225850.0,3720.0,59.6,70.95,65.3,59.3,65.2,-5.1,-7.88,131781.0,2344.0,56.1,7.57,56.8,56.0,56.8,-0.7,-1.23,49856.0,1371.0,36.45,7.86,36.55,36.2,36.2,0.25,0.69,267.18313570487516
